NOMBRE_LOCALIDAD,FECHA,Ozono
KENNEDY,2019-06-30,4.34932545356306
KENNEDY,2019-07-31,4.74052195029099
KENNEDY,2019-08-31,9.925820172780494
KENNEDY,2019-09-30,9.956695421009332
KENNEDY,2019-10-31,9.217934732907368
KENNEDY,2019-11-30,8.66841521411093
KENNEDY,2019-12-31,10.774188596472056
KENNEDY,2020-01-31,13.606353925471254
KENNEDY,2020-02-29,13.413804052013951
KENNEDY,2020-03-31,15.729122358745347
KENNEDY,2020-04-30,12.132623253150408
KENNEDY,2020-05-31,7.003138787694193
KENNEDY,2020-06-30,6.647616947210334
KENNEDY,2020-07-31,7.598201433295927
KENNEDY,2020-08-31,9.430170898159307
KENNEDY,2020-09-30,9.65295456026753
KENNEDY,2020-10-31,11.010804715131085
KENNEDY,2020-11-30,11.811636142137758
KENNEDY,2020-12-31,12.850557248790302
KENNEDY,2021-01-31,14.034018325389216
KENNEDY,2021-02-28,13.044795118942892
KENNEDY,2021-03-31,10.28180647909401
KENNEDY,2021-04-30,9.011663250912504
KENNEDY,2021-05-31,8.63655126407808
KENNEDY,2021-06-30,9.22171871304738
KENNEDY,2021-07-31,6.135251365847563
KENNEDY,2021-08-31,7.935638719371823
KENNEDY,2021-09-30,9.474214422737788
KENNEDY,2021-10-31,10.847334178122034
KENNEDY,2021-11-30,10.626094829003083
KENNEDY,2021-12-31,9.33730614754677
KENNEDY,2022-01-31,9.557621689953603
KENNEDY,2022-02-28,10.527781850453021
KENNEDY,2022-03-31,8.333600950180562
KENNEDY,2022-04-30,4.298659129669329
KENNEDY,2022-05-31,8.608197111473624
KENNEDY,2022-06-30,10.134420115382811
KENNEDY,2022-07-31,7.384485199491421
KENNEDY,2022-08-31,5.981192757419747
KENNEDY,2022-09-30,14.018481467346463
KENNEDY,2022-10-31,10.170045250385751
KENNEDY,2022-11-30,9.414674529382554
KENNEDY,2022-12-31,12.519351719662108
PUENTE ARANDA,2013-01-31,9.154692231000544
PUENTE ARANDA,2013-02-28,7.489258381562445
PUENTE ARANDA,2013-03-31,8.6435664421542
PUENTE ARANDA,2013-04-30,5.9684289319375505
PUENTE ARANDA,2013-05-31,4.464532920969957
PUENTE ARANDA,2013-06-30,5.246248262095326
PUENTE ARANDA,2013-07-31,6.112954501665823
PUENTE ARANDA,2013-08-31,3.371424303598793
PUENTE ARANDA,2013-09-30,6.2590571417654735
PUENTE ARANDA,2013-10-31,7.0226066121385005
PUENTE ARANDA,2013-11-30,7.083257076411906
PUENTE ARANDA,2013-12-31,5.941683077611114
PUENTE ARANDA,2014-01-31,9.398657483173348
PUENTE ARANDA,2014-02-28,8.533751561933697
PUENTE ARANDA,2014-03-31,9.245943096469063
PUENTE ARANDA,2014-04-30,6.059930412726508
PUENTE ARANDA,2014-05-31,5.3198521629747795
PUENTE ARANDA,2014-06-30,3.722787312559732
PUENTE ARANDA,2014-07-31,4.367608708999153
PUENTE ARANDA,2014-08-31,6.171966462719337
PUENTE ARANDA,2014-09-30,7.124431172342041
PUENTE ARANDA,2014-10-31,6.036817542543351
PUENTE ARANDA,2014-11-30,5.121015676303518
PUENTE ARANDA,2014-12-31,8.373110898378101
PUENTE ARANDA,2015-01-31,10.007761387085125
PUENTE ARANDA,2015-02-28,11.806324726260058
PUENTE ARANDA,2015-03-31,8.477324127212764
PUENTE ARANDA,2015-04-30,5.730736733908417
PUENTE ARANDA,2015-05-31,7.333584681375748
PUENTE ARANDA,2015-06-30,3.893178349412046
PUENTE ARANDA,2015-07-31,4.547030760128658
PUENTE ARANDA,2015-08-31,5.520262284978753
PUENTE ARANDA,2015-09-30,8.096012218764962
PUENTE ARANDA,2015-10-31,7.84489556774022
PUENTE ARANDA,2015-11-30,6.294462882261118
PUENTE ARANDA,2015-12-31,6.312307981541186
PUENTE ARANDA,2016-01-31,14.294589392221882
PUENTE ARANDA,2016-02-29,9.317483875113062
PUENTE ARANDA,2016-03-31,10.755902533348294
PUENTE ARANDA,2016-04-30,6.206162195020015
PUENTE ARANDA,2016-05-31,3.465078968377869
PUENTE ARANDA,2016-06-30,2.5991548371339146
PUENTE ARANDA,2016-07-31,4.447432052117653
PUENTE ARANDA,2016-08-31,5.51601961998374
PUENTE ARANDA,2016-09-30,5.8609169455149805
PUENTE ARANDA,2016-10-31,7.701481072886293
PUENTE ARANDA,2016-11-30,6.406514537753451
PUENTE ARANDA,2016-12-31,7.548481905799764
PUENTE ARANDA,2017-01-31,7.522226094121935
PUENTE ARANDA,2017-02-28,8.92798907881996
PUENTE ARANDA,2017-03-31,4.323659256785321
PUENTE ARANDA,2017-04-30,4.808165361717022
PUENTE ARANDA,2017-05-31,0.2069841950926534
PUENTE ARANDA,2017-06-30,0.20031176667072215
PUENTE ARANDA,2017-07-31,3.0353829333415137
PUENTE ARANDA,2017-08-31,4.7159176504173494
PUENTE ARANDA,2017-09-30,5.790031789811544
PUENTE ARANDA,2017-10-31,4.864173948750242
PUENTE ARANDA,2017-11-30,6.1536019804718745
PUENTE ARANDA,2017-12-31,7.242291873755072
PUENTE ARANDA,2018-01-31,5.746959879935014
PUENTE ARANDA,2018-02-28,7.099536917122428
PUENTE ARANDA,2018-03-31,6.135962004596209
PUENTE ARANDA,2018-04-30,3.612051700395405
PUENTE ARANDA,2018-05-31,2.123616652995718
PUENTE ARANDA,2018-06-30,1.0041964425710088
PUENTE ARANDA,2018-07-31,2.217706526497849
PUENTE ARANDA,2018-08-31,2.7586476615816666
PUENTE ARANDA,2018-09-30,3.35454367166144
PUENTE ARANDA,2018-10-31,5.112458281769572
PUENTE ARANDA,2018-11-30,7.557951341273076
PUENTE ARANDA,2018-12-31,7.584167614332659
PUENTE ARANDA,2019-01-31,7.154964482736259
PUENTE ARANDA,2019-02-28,9.537204247047674
PUENTE ARANDA,2019-03-31,9.979242011101855
PUENTE ARANDA,2019-04-30,9.133869993268625
PUENTE ARANDA,2019-05-31,4.921522858242924
PUENTE ARANDA,2019-06-30,3.495334793317734
PUENTE ARANDA,2019-07-31,4.563653373626321
PUENTE ARANDA,2019-08-31,7.182549519540584
PUENTE ARANDA,2019-09-30,6.874741111434704
PUENTE ARANDA,2019-10-31,6.427281790252041
PUENTE ARANDA,2019-11-30,7.084919481272128
PUENTE ARANDA,2019-12-31,6.0963666088161235
PUENTE ARANDA,2020-01-31,8.308404741850543
PUENTE ARANDA,2020-02-29,9.00414122592598
PUENTE ARANDA,2020-03-31,11.371565103016493
PUENTE ARANDA,2020-04-30,8.33316771480069
PUENTE ARANDA,2020-05-31,4.266656078761908
PUENTE ARANDA,2020-06-30,3.7691337289520126
PUENTE ARANDA,2020-07-31,4.329122510942584
PUENTE ARANDA,2020-08-31,4.4175082870921
PUENTE ARANDA,2020-09-30,5.882985635971408
PUENTE ARANDA,2020-10-31,9.630912450180002
PUENTE ARANDA,2020-11-30,7.363325099790714
PUENTE ARANDA,2020-12-31,10.929059535400564
PUENTE ARANDA,2021-01-31,11.61896824545475
PUENTE ARANDA,2021-02-28,8.790120791535497
PUENTE ARANDA,2021-03-31,9.309842825933005
PUENTE ARANDA,2021-04-30,8.812112214850897
PUENTE ARANDA,2021-05-31,8.347075685859684
PUENTE ARANDA,2021-06-30,7.556524040748556
PUENTE ARANDA,2021-07-31,7.082256434206822
PUENTE ARANDA,2021-08-31,8.8498223866293
PUENTE ARANDA,2021-09-30,10.544189274620887
PUENTE ARANDA,2021-10-31,10.379824144876963
PUENTE ARANDA,2021-11-30,11.74326801916793
PUENTE ARANDA,2021-12-31,11.022496133016627
PUENTE ARANDA,2022-01-31,10.52194952591675
PUENTE ARANDA,2022-02-28,11.073847804125629
PUENTE ARANDA,2022-03-31,7.853326970205811
PUENTE ARANDA,2022-04-30,5.881158409516932
PUENTE ARANDA,2022-05-31,6.688296022498232
PUENTE ARANDA,2022-06-30,8.642663685468582
PUENTE ARANDA,2022-07-31,7.30071973616258
PUENTE ARANDA,2022-08-31,9.149470200266164
PUENTE ARANDA,2022-09-30,10.874473554399788
PUENTE ARANDA,2022-10-31,10.367428867851613
PUENTE ARANDA,2022-11-30,8.848879768435385
PUENTE ARANDA,2022-12-31,12.342931223722946
SAN CRISTOBAL,2013-01-31,8.12529423210035
SAN CRISTOBAL,2013-02-28,8.696829189969938
SAN CRISTOBAL,2013-03-31,8.404235915982335
SAN CRISTOBAL,2013-04-30,6.059857437251335
SAN CRISTOBAL,2013-05-31,5.356857164875928
SAN CRISTOBAL,2013-06-30,5.003873522762487
SAN CRISTOBAL,2013-07-31,5.182614652675607
SAN CRISTOBAL,2013-08-31,5.149457061047357
SAN CRISTOBAL,2013-09-30,0.8493631235178661
SAN CRISTOBAL,2013-10-31,4.88316902266502
SAN CRISTOBAL,2013-11-30,7.530643808849513
SAN CRISTOBAL,2013-12-31,6.408316383434687
SAN CRISTOBAL,2014-01-31,9.121171867518585
SAN CRISTOBAL,2014-02-28,9.504908968008914
SAN CRISTOBAL,2014-03-31,9.006465138660007
SAN CRISTOBAL,2014-04-30,6.402569797403569
SAN CRISTOBAL,2014-05-31,3.535717751576557
SAN CRISTOBAL,2014-06-30,2.5650708201291157
SAN CRISTOBAL,2014-07-31,5.158903030269812
SAN CRISTOBAL,2014-08-31,5.1848623487765675
SAN CRISTOBAL,2014-09-30,5.994876680853159
SAN CRISTOBAL,2014-10-31,5.115089065230525
SAN CRISTOBAL,2014-11-30,3.7461399485059714
SAN CRISTOBAL,2014-12-31,4.902439956475299
SAN CRISTOBAL,2015-01-31,5.571614410905352
SAN CRISTOBAL,2015-02-28,6.997457450527773
SAN CRISTOBAL,2015-03-31,6.130024960889755
SAN CRISTOBAL,2015-04-30,4.928360233737842
SAN CRISTOBAL,2015-05-31,6.41813024892186
SAN CRISTOBAL,2015-06-30,5.219813410075767
SAN CRISTOBAL,2015-07-31,7.215255225501738
SAN CRISTOBAL,2015-08-31,6.837328718030956
SAN CRISTOBAL,2015-09-30,10.832365180652285
SAN CRISTOBAL,2015-10-31,10.847542749910438
SAN CRISTOBAL,2015-11-30,9.381348735457454
SAN CRISTOBAL,2015-12-31,7.123882588784971
SAN CRISTOBAL,2016-01-31,11.546353566549099
SAN CRISTOBAL,2016-02-29,10.211669426011694
SAN CRISTOBAL,2016-03-31,10.43015766399071
SAN CRISTOBAL,2016-04-30,3.3953255768488386
SAN CRISTOBAL,2016-05-31,2.6995180339929417
SAN CRISTOBAL,2016-06-30,3.663187858330742
SAN CRISTOBAL,2016-07-31,3.825746113888773
SAN CRISTOBAL,2016-08-31,5.277101183616267
SAN CRISTOBAL,2016-09-30,6.350203647344828
SAN CRISTOBAL,2016-10-31,6.7538647777573635
SAN CRISTOBAL,2016-11-30,2.95676767779414
SAN CRISTOBAL,2016-12-31,2.6248838908997723
SAN CRISTOBAL,2017-01-31,3.8736020211868323
SAN CRISTOBAL,2017-02-28,6.621844141338361
SAN CRISTOBAL,2017-03-31,4.684717281940574
SAN CRISTOBAL,2017-04-30,4.89310556882566
SAN CRISTOBAL,2017-05-31,3.644642153770624
SAN CRISTOBAL,2017-06-30,3.0909012488362007
SAN CRISTOBAL,2017-07-31,2.9292670431443697
SAN CRISTOBAL,2017-08-31,5.7243039870643555
SAN CRISTOBAL,2017-09-30,7.682671637820428
SAN CRISTOBAL,2017-10-31,7.77181756886518
SAN CRISTOBAL,2017-11-30,8.34103730124147
SAN CRISTOBAL,2017-12-31,7.011673957228566
SAN CRISTOBAL,2018-01-31,5.86859465470942
SAN CRISTOBAL,2018-02-28,10.790082510624577
SAN CRISTOBAL,2018-03-31,12.00582587632252
SAN CRISTOBAL,2018-04-30,10.104761496191578
SAN CRISTOBAL,2018-05-31,6.001711139606714
SAN CRISTOBAL,2018-06-30,5.8617943100736225
SAN CRISTOBAL,2018-07-31,1.3550160548711525
SAN CRISTOBAL,2018-08-31,1.3550160548711538
SAN CRISTOBAL,2018-09-30,1.3113351949261516
SAN CRISTOBAL,2018-10-31,1.3550160548711507
SAN CRISTOBAL,2018-11-30,11.454448790635572
SAN CRISTOBAL,2018-12-31,9.525123910934923
SAN CRISTOBAL,2019-01-31,6.7590328773675505
SAN CRISTOBAL,2019-02-28,8.894226344176678
SAN CRISTOBAL,2019-03-31,8.2493601477021
SAN CRISTOBAL,2019-04-30,7.078730569602568
SAN CRISTOBAL,2019-05-31,5.3327187279282615
SAN CRISTOBAL,2019-06-30,3.9113875464146424
SAN CRISTOBAL,2019-07-31,4.349937135386
SAN CRISTOBAL,2019-08-31,5.53020468736241
SAN CRISTOBAL,2019-09-30,6.464195809300627
SAN CRISTOBAL,2019-10-31,6.044339013519675
SAN CRISTOBAL,2019-11-30,8.792568108562687
SAN CRISTOBAL,2019-12-31,6.548185675883983
SAN CRISTOBAL,2020-01-31,9.199513070476275
SAN CRISTOBAL,2020-02-29,7.348944923094463
SAN CRISTOBAL,2020-03-31,10.033149279251084
SAN CRISTOBAL,2020-04-30,9.773395805423194
SAN CRISTOBAL,2020-05-31,6.804840486474919
SAN CRISTOBAL,2020-06-30,5.007046940645973
SAN CRISTOBAL,2020-07-31,5.1786231450131375
SAN CRISTOBAL,2020-08-31,5.536574260238863
SAN CRISTOBAL,2020-09-30,5.94637785518731
SAN CRISTOBAL,2020-10-31,6.907904413413203
SAN CRISTOBAL,2020-11-30,7.61796996727522
SAN CRISTOBAL,2020-12-31,8.647629530472662
SAN CRISTOBAL,2021-01-31,10.258899274732082
SAN CRISTOBAL,2021-02-28,9.805779705539592
SAN CRISTOBAL,2021-03-31,9.479270179382782
SAN CRISTOBAL,2021-04-30,6.857035694783937
SAN CRISTOBAL,2021-05-31,7.302969743128359
SAN CRISTOBAL,2021-06-30,5.7107492426456465
SAN CRISTOBAL,2021-07-31,5.335928533194987
SAN CRISTOBAL,2021-08-31,6.4231434599714206
SAN CRISTOBAL,2021-09-30,7.916210759874185
SAN CRISTOBAL,2021-10-31,9.324026772818355
SAN CRISTOBAL,2021-11-30,10.314519369082003
SAN CRISTOBAL,2021-12-31,10.128451006831089
SAN CRISTOBAL,2022-01-31,10.168366427802724
SAN CRISTOBAL,2022-02-28,10.898556693172031
SAN CRISTOBAL,2022-03-31,9.046009342910548
SAN CRISTOBAL,2022-04-30,8.594429388472534
SAN CRISTOBAL,2022-05-31,5.20515736705106
SAN CRISTOBAL,2022-06-30,5.636793377769284
SAN CRISTOBAL,2022-07-31,4.893772729754455
SAN CRISTOBAL,2022-08-31,6.300584478656266
SAN CRISTOBAL,2022-09-30,7.599731499432779
SAN CRISTOBAL,2022-10-31,7.22647690141709
SAN CRISTOBAL,2022-11-30,6.099283383877353
SAN CRISTOBAL,2022-12-31,5.653310620383569
SANTA FE,2013-01-31,7.5967409951369085
SANTA FE,2013-02-28,6.84519677269669
SANTA FE,2013-03-31,7.281444486143076
SANTA FE,2013-04-30,7.686780316009121
SANTA FE,2013-05-31,3.9288165279965037
SANTA FE,2013-06-30,4.895375586032881
SANTA FE,2013-07-31,5.5696061428443775
SANTA FE,2013-08-31,5.413500676573337
SANTA FE,2013-09-30,0.23771891017079336
SANTA FE,2013-10-31,0.24563737866124905
SANTA FE,2013-11-30,0.2377189101707943
SANTA FE,2013-12-31,0.24563737866124993
SANTA FE,2014-01-31,0.2456373786612497
SANTA FE,2014-02-28,0.22188197279476715
SANTA FE,2014-03-31,0.24563737866124888
SANTA FE,2014-04-30,0.23771891017079277
SANTA FE,2014-05-31,0.2456373786612499
SANTA FE,2014-06-30,0.23771891017079377
SANTA FE,2014-07-31,0.2456373786612493
SANTA FE,2014-08-31,0.24563737866124905
SANTA FE,2014-09-30,0.23771891017079289
SANTA FE,2014-10-31,0.2456373786612493
SANTA FE,2014-11-30,0.23771891017079308
SANTA FE,2014-12-31,0.24563737866124946
SANTA FE,2015-01-31,0.24563737866124924
SANTA FE,2015-02-28,0.22188197279476668
SANTA FE,2015-03-31,0.2456373786612492
SANTA FE,2015-04-30,0.23771891017079344
SANTA FE,2015-05-31,2.326546434148802
SANTA FE,2015-06-30,5.960055566688986
SANTA FE,2015-07-31,5.9521547521823575
SANTA FE,2015-08-31,6.105910997005838
SANTA FE,2015-09-30,7.232766038620708
SANTA FE,2015-10-31,9.057171441894173
SANTA FE,2015-11-30,7.703648067703727
SANTA FE,2015-12-31,7.650459828916041
SANTA FE,2016-01-31,13.979105881589547
SANTA FE,2016-02-29,9.551360901976132
SANTA FE,2016-03-31,13.503720856811379
SANTA FE,2016-04-30,9.065232992909326
SANTA FE,2016-05-31,5.803782341589115
SANTA FE,2016-06-30,4.014898033473047
SANTA FE,2016-07-31,6.552402649324955
SANTA FE,2016-08-31,8.529626682847335
SANTA FE,2016-09-30,8.932612809695897
SANTA FE,2016-10-31,10.612170855114043
SANTA FE,2016-11-30,9.204958920745641
SANTA FE,2016-12-31,8.780394006786242
SANTA FE,2017-01-31,9.718220108696453
SANTA FE,2017-02-28,13.443493816406795
SANTA FE,2017-03-31,9.119139045106103
SANTA FE,2017-04-30,10.019552134108938
SANTA FE,2017-05-31,6.644165907539647
SANTA FE,2017-06-30,5.9839832855057
SANTA FE,2017-07-31,5.860448229701949
SANTA FE,2017-08-31,7.485338174227715
SANTA FE,2017-09-30,8.429624026604642
SANTA FE,2017-10-31,8.7881042235146
SANTA FE,2017-11-30,6.8549762059872075
SANTA FE,2017-12-31,0.7461259881762419
SANTA FE,2018-01-31,0.7461259881762449
SANTA FE,2018-02-28,0.6739687058714109
SANTA FE,2018-03-31,11.328819857635697
SANTA FE,2018-04-30,8.781928811141093
SANTA FE,2018-05-31,6.157657284115156
SANTA FE,2018-06-30,6.561302543243815
SANTA FE,2018-07-31,6.788192005815755
SANTA FE,2018-08-31,8.389760962689161
SANTA FE,2018-09-30,10.486775232597203
SANTA FE,2018-10-31,9.950987950949042
SANTA FE,2018-11-30,7.782797657563356
SANTA FE,2018-12-31,9.949386165995488
SANTA FE,2019-01-31,8.359873017152042
SANTA FE,2019-02-28,11.622439221920665
SANTA FE,2019-03-31,15.053075821118483
SANTA FE,2019-04-30,19.861730850532076
SANTA FE,2019-05-31,10.50441000104413
SANTA FE,2019-06-30,5.279540799606116
SANTA FE,2019-07-31,5.778945262311306
SANTA FE,2019-08-31,12.44623568724305
SANTA FE,2019-09-30,8.603807045150651
SANTA FE,2019-10-31,9.636877688263786
SANTA FE,2019-11-30,11.910547543504624
SANTA FE,2019-12-31,6.016004017131827
SANTA FE,2020-01-31,9.083874907921832
SANTA FE,2020-02-29,15.399770846193567
SANTA FE,2020-03-31,14.539450739935912
SANTA FE,2020-04-30,11.811845299468397
SANTA FE,2020-05-31,7.201566779580911
SANTA FE,2020-06-30,6.731764231443971
SANTA FE,2020-07-31,7.053265773581568
SANTA FE,2020-08-31,5.019653352748816
SANTA FE,2020-09-30,6.194138459823553
SANTA FE,2020-10-31,9.51638521256814
SANTA FE,2020-11-30,9.118024536054207
SANTA FE,2020-12-31,10.582379399381542
SANTA FE,2021-01-31,14.382888309697682
SANTA FE,2021-02-28,10.994638438746637
SANTA FE,2021-03-31,11.427264114527071
SANTA FE,2021-04-30,7.766239305607203
SANTA FE,2021-05-31,7.569016502563258
SANTA FE,2021-06-30,6.452356804161001
SANTA FE,2021-07-31,6.317975568067267
SANTA FE,2021-08-31,8.00612682586089
SANTA FE,2021-09-30,9.819010473854917
SANTA FE,2021-10-31,10.429186902774248
SANTA FE,2021-11-30,11.329318355709681
SANTA FE,2021-12-31,10.84466661640215
SANTA FE,2022-01-31,11.92323739287371
SANTA FE,2022-02-28,12.383330868690988
SANTA FE,2022-03-31,9.31579720291598
SANTA FE,2022-04-30,9.514765232481642
SANTA FE,2022-05-31,6.22437220758741
SANTA FE,2022-06-30,6.741132616137029
SANTA FE,2022-07-31,6.933333071008926
SANTA FE,2022-08-31,8.698126450860856
SANTA FE,2022-09-30,10.781132859548462
SANTA FE,2022-10-31,9.627249510402534
SANTA FE,2022-11-30,8.063200386080613
SANTA FE,2022-12-31,0.0
SUBA,2013-01-31,11.337213891074674
SUBA,2013-02-28,10.63289196058526
SUBA,2013-03-31,8.755245635486807
SUBA,2013-04-30,10.395174377223373
SUBA,2013-05-31,5.295125962722056
SUBA,2013-06-30,5.111941574150421
SUBA,2013-07-31,6.761099375030132
SUBA,2013-08-31,6.848236402140067
SUBA,2013-09-30,10.211366022651582
SUBA,2013-10-31,9.035561090179808
SUBA,2013-11-30,8.412391396212954
SUBA,2013-12-31,6.825597265869604
SUBA,2014-01-31,10.760776746780444
SUBA,2014-02-28,10.5891789054836
SUBA,2014-03-31,11.598185234132671
SUBA,2014-04-30,7.843161143828602
SUBA,2014-05-31,7.850517487889842
SUBA,2014-06-30,4.706742061944876
SUBA,2014-07-31,4.827201600185021
SUBA,2014-08-31,6.91922471365662
SUBA,2014-09-30,8.576728161446615
SUBA,2014-10-31,7.208462961702664
SUBA,2014-11-30,7.045420215863942
SUBA,2014-12-31,8.181110797840283
SUBA,2015-01-31,8.058303580981395
SUBA,2015-02-28,9.18437634991791
SUBA,2015-03-31,8.638633061640505
SUBA,2015-04-30,6.109056655211722
SUBA,2015-05-31,9.10848532135176
SUBA,2015-06-30,5.062647666788013
SUBA,2015-07-31,4.8311829071503745
SUBA,2015-08-31,7.988705990084904
SUBA,2015-09-30,10.893358297809833
SUBA,2015-10-31,13.023996204098157
SUBA,2015-11-30,8.32068280244878
SUBA,2015-12-31,6.995294804719078
SUBA,2016-01-31,17.51512811776201
SUBA,2016-02-29,11.51302987855296
SUBA,2016-03-31,17.801265565589716
SUBA,2016-04-30,8.539415439577397
SUBA,2016-05-31,4.665684829305308
SUBA,2016-06-30,5.275875972392713
SUBA,2016-07-31,6.259327343223577
SUBA,2016-08-31,9.647900286440848
SUBA,2016-09-30,15.753045780695139
SUBA,2016-10-31,12.592306893433852
SUBA,2016-11-30,8.672004051868587
SUBA,2016-12-31,9.418089304226317
SUBA,2017-01-31,9.782204174082429
SUBA,2017-02-28,12.47239611288141
SUBA,2017-03-31,7.960149704779767
SUBA,2017-04-30,9.012521678324319
SUBA,2017-05-31,5.984118368242128
SUBA,2017-06-30,6.20654596684981
SUBA,2017-07-31,5.500642003653169
SUBA,2017-08-31,9.17350810203287
SUBA,2017-09-30,10.573378746071011
SUBA,2017-10-31,8.939394018631383
SUBA,2017-11-30,9.603913769924633
SUBA,2017-12-31,11.790223214906453
SUBA,2018-01-31,9.823734711123658
SUBA,2018-02-28,14.258148453123521
SUBA,2018-03-31,13.179818290015211
SUBA,2018-04-30,8.692073836064191
SUBA,2018-05-31,5.471957798421272
SUBA,2018-06-30,4.470853941828442
SUBA,2018-07-31,5.434919961129976
SUBA,2018-08-31,7.304734895934521
SUBA,2018-09-30,10.243466763335885
SUBA,2018-10-31,11.009071702983258
SUBA,2018-11-30,9.135191366488447
SUBA,2018-12-31,8.839216559012016
SUBA,2019-01-31,9.304761756622556
SUBA,2019-02-28,13.030860486629116
SUBA,2019-03-31,13.694075496717904
SUBA,2019-04-30,12.958939201022583
SUBA,2019-05-31,6.740413337771978
SUBA,2019-06-30,5.600156176438592
SUBA,2019-07-31,6.371505808651112
SUBA,2019-08-31,8.981043752379536
SUBA,2019-09-30,8.618529410392076
SUBA,2019-10-31,7.566017241246841
SUBA,2019-11-30,9.622808623757884
SUBA,2019-12-31,8.641821241085127
SUBA,2020-01-31,10.81480004927247
SUBA,2020-02-29,12.707866502102506
SUBA,2020-03-31,17.026783042773218
SUBA,2020-04-30,12.658561097600963
SUBA,2020-05-31,8.04779924385261
SUBA,2020-06-30,6.556180232550296
SUBA,2020-07-31,7.063856809419316
SUBA,2020-08-31,8.959116891092693
SUBA,2020-09-30,9.059552425147405
SUBA,2020-10-31,10.69133051026323
SUBA,2020-11-30,10.36123796655379
SUBA,2020-12-31,10.158545283891153
SUBA,2021-01-31,10.212284432119228
SUBA,2021-02-28,10.262452380809345
SUBA,2021-03-31,10.665266697901023
SUBA,2021-04-30,9.748085460289692
SUBA,2021-05-31,7.048160112347931
SUBA,2021-06-30,7.009161279235488
SUBA,2021-07-31,5.311376151600097
SUBA,2021-08-31,7.892037898860776
SUBA,2021-09-30,9.609546697035437
SUBA,2021-10-31,10.408813043056902
SUBA,2021-11-30,11.226240715309364
SUBA,2021-12-31,11.040318417631822
SUBA,2022-01-31,12.157060864061998
SUBA,2022-02-28,12.807248932383871
SUBA,2022-03-31,9.784009122453421
SUBA,2022-04-30,8.194922093934853
SUBA,2022-05-31,5.662290214882041
SUBA,2022-06-30,6.016895210847023
SUBA,2022-07-31,6.001295260127872
SUBA,2022-08-31,7.771782358591837
SUBA,2022-09-30,9.445148785211963
SUBA,2022-10-31,8.268508016321578
SUBA,2022-11-30,9.247396169116335
SUBA,2022-12-31,11.870085512940658
TUNJUELITO,2013-01-31,8.53932630896921
TUNJUELITO,2013-02-28,9.182738285758248
TUNJUELITO,2013-03-31,8.733788178298306
TUNJUELITO,2013-04-30,10.429480118608145
TUNJUELITO,2013-05-31,6.4630420165533975
TUNJUELITO,2013-06-30,5.720172631767323
TUNJUELITO,2013-07-31,5.863105723231131
TUNJUELITO,2013-08-31,6.509134900046555
TUNJUELITO,2013-09-30,8.378062022819199
TUNJUELITO,2013-10-31,8.006491018683615
TUNJUELITO,2013-11-30,8.116716610713526
TUNJUELITO,2013-12-31,5.996940268665791
TUNJUELITO,2014-01-31,3.759277489792458
TUNJUELITO,2014-02-28,7.427041664862234
TUNJUELITO,2014-03-31,8.42067265477626
TUNJUELITO,2014-04-30,6.24005933129768
TUNJUELITO,2014-05-31,8.180310516555906
TUNJUELITO,2014-06-30,5.139138140394485
TUNJUELITO,2014-07-31,6.4113884755038235
TUNJUELITO,2014-08-31,8.835064364880555
TUNJUELITO,2014-09-30,9.294640305772559
TUNJUELITO,2014-10-31,8.065723523385802
TUNJUELITO,2014-11-30,6.918885215688879
TUNJUELITO,2014-12-31,6.683549150085325
TUNJUELITO,2015-01-31,7.127583430813669
TUNJUELITO,2015-02-28,8.359989588982582
TUNJUELITO,2015-03-31,7.658131190810257
TUNJUELITO,2015-04-30,5.843241283885821
TUNJUELITO,2015-05-31,6.945195124491615
TUNJUELITO,2015-06-30,3.2589358620541367
TUNJUELITO,2015-07-31,3.9310181295491033
TUNJUELITO,2015-08-31,5.026296698449727
TUNJUELITO,2015-09-30,7.31375247526682
TUNJUELITO,2015-10-31,6.004247721105949
TUNJUELITO,2015-11-30,4.890252893353941
TUNJUELITO,2015-12-31,5.100288303233125
TUNJUELITO,2016-01-31,9.979760253449227
TUNJUELITO,2016-02-29,6.117913181116674
TUNJUELITO,2016-03-31,6.582211709437643
TUNJUELITO,2016-04-30,5.2119094051475585
TUNJUELITO,2016-05-31,0.894882863038299
TUNJUELITO,2016-06-30,0.8660350476436957
TUNJUELITO,2016-07-31,4.2585699996424
TUNJUELITO,2016-08-31,5.169359219578128
TUNJUELITO,2016-09-30,7.617206084772811
TUNJUELITO,2016-10-31,5.953123659785845
TUNJUELITO,2016-11-30,4.236691358710525
TUNJUELITO,2016-12-31,4.738783504247867
TUNJUELITO,2017-01-31,5.438105278687741
TUNJUELITO,2017-02-28,7.63193402679465
TUNJUELITO,2017-03-31,5.786045795764934
TUNJUELITO,2017-04-30,5.020159019868072
TUNJUELITO,2017-05-31,4.343723217865459
TUNJUELITO,2017-06-30,3.9609803110747945
TUNJUELITO,2017-07-31,3.2629019769070866
TUNJUELITO,2017-08-31,6.889732011167379
TUNJUELITO,2017-09-30,7.027596917428168
TUNJUELITO,2017-10-31,6.467841631035151
TUNJUELITO,2017-11-30,6.704288832732698
TUNJUELITO,2017-12-31,8.583340629390742
TUNJUELITO,2018-01-31,7.590623626567528
TUNJUELITO,2018-02-28,4.825784527434728
TUNJUELITO,2018-03-31,8.195745811495648
TUNJUELITO,2018-04-30,6.5312097146484005
